id	type	status	noindex	cornerstone	permalink	parent	title	seo_title	meta_desc	focus_kw	links_out	links_in	rt_min	modified	content_len	gutenberg	elementor
1449	post	publish	0	0	http://cavallo.local/maxxs-story-using-hoof-boots-over-metal-horse-shoes/	0	Maxx's Story - Using Hoof Boots Over Metal Horse Shoes	NULL	NULL	NULL	0	NULL	3	2025-05-16 10:18:42	3166	1	0
1731	post	publish	0	0	http://cavallo.local/emma-massingale-cavallo-ambassador/	0	Meet Cavallo’s New Envoy, Emma Massingale!	NULL	NULL	NULL	0	NULL	NULL	2025-05-16 10:18:04	7011	0	0
1594	post	publish	0	0	http://cavallo.local/meet-emma-massingale-liberty-rider/	0	Meet Emma Massingale - Liberty Rider	NULL	Meet Emma Massingale - Liberty Rider: Emma Massingale Meet Emma Massingale –  a true horse lover and adventuress.	NULL	0	NULL	NULL	2025-05-16 10:18:24	1504	0	0
1918	post	publish	0	0	http://cavallo.local/veterinarian-jessica-madueno-uses-cavallo-trek-to-turn-her-horse/	0	Meet Jessica and Castuo from Spain!	NULL	NULL	NULL	0	NULL	NULL	2025-07-04 04:21:11	9286	0	0
1874	post	publish	0	0	http://cavallo.local/meet-scott-wilburn-cavallo-horse-trimmer-of-the-month/	0	Meet Scott Wilburn - Cavallo Horse Trimmer of the Month	NULL	NULL	NULL	1	NULL	NULL	2026-03-17 20:00:47	5695	0	0
1857	post	publish	0	0	http://cavallo.local/megan-hensley-the-donkey-farrier-joins-cavallo/	0	Megan Hensley the "Donkey Farrier" Joins Cavallo!	NULL	NULL	NULL	2	NULL	NULL	2026-03-17 19:59:19	7369	0	0
1062	post	publish	0	0	http://cavallo.local/a-role-model-for-traditional-farriers/	0	Megan Hensley: A Role Model for Traditional Farriers	NULL	NULL	NULL	0	1	6	2026-05-06 23:10:15	9665	1	0
957	post	publish	0	0	http://cavallo.local/message-from-cavallo-president/	0	Message from Cavallo President	NULL	NULL	NULL	0	NULL	2	2025-07-03 18:34:07	2025	1	0
1702	post	publish	0	0	http://cavallo.local/mike-garrett-crown-point-indiana/	0	Mike Garrett - Crown Point, Indiana	NULL	NULL	NULL	0	NULL	1	2025-05-16 10:18:10	536	0	0
1770	post	publish	0	0	http://cavallo.local/emma-massingales-tricycle-trip-across-europe/	0	Minis and a Tricycle Across Europe	NULL	NULL	NULL	2	NULL	4	2026-03-13 00:48:21	7080	1	0
961	post	publish	0	0	http://cavallo.local/model-horses-not-going-for-the-natural-look/	0	Model horses not going for ‘the natural look’	NULL	NULL	NULL	0	NULL	NULL	2025-07-03 18:34:32	2437	0	0
1095	post	publish	0	0	http://cavallo.local/monty-loves-cavallo-saddle-pads/	0	Monty Loves Cavallo Saddle Pads	NULL	NULL	NULL	1	NULL	NULL	2026-03-13 00:54:12	755	0	0
1672	post	publish	0	0	http://cavallo.local/monty-roberts-amazing-test/	0	Monty Robert’s Amazing Test	NULL	NULL	NULL	0	NULL	4	2025-05-16 10:18:15	5691	1	0
1483	post	publish	0	0	http://cavallo.local/monty-roberts-on-barefoot-horses/	0	Monty Roberts on Barefoot Horses	NULL	NULL	NULL	0	NULL	3	2025-05-16 10:18:38	2775	1	0
914	post	publish	0	0	http://cavallo.local/monty-roberts-california/	0	Monty Roberts, California	NULL	NULL	NULL	0	NULL	1	2025-05-16 10:19:17	836	1	0
1903	post	publish	0	0	http://cavallo.local/mules-rocking-cavallo-boots/	0	Mules Rocking Cavallo Boots!	NULL	NULL	NULL	1	NULL	NULL	2025-07-04 04:17:35	7764	0	0
1975	post	publish	0	0	http://cavallo.local/choosing-a-hoof-care-partner/	0	My Breakup Story - Goodbye to Farrier Don	NULL	NULL	NULL	3	1	NULL	2026-03-17 20:07:52	9814	0	0
1233	post	publish	0	0	http://cavallo.local/my-first-love/	0	My First Love	NULL	NULL	NULL	0	NULL	3	2025-07-03 19:25:08	2390	1	0
1686	post	publish	0	0	http://cavallo.local/10490-2/	0	My horse doesn't want me to take them off her!	NULL	NULL	NULL	0	NULL	NULL	2025-05-16 10:17:05	634	0	0
1334	post	publish	0	0	http://cavallo.local/my-horse-just-cant-go-barefoot/	0	My horse just can't go barefoot...	NULL	NULL	NULL	0	NULL	NULL	2025-07-03 19:39:51	1216	0	0
1656	post	publish	0	0	http://cavallo.local/horses-life-saver/	0	My Horse's Life Saver	NULL	NULL	NULL	0	NULL	NULL	2025-05-16 10:18:17	1890	0	0
1724	post	publish	0	0	http://cavallo.local/carole-herder-podcast-horse-chats-episode-290/	0	My Voice on Horse Chats Australia!	NULL	NULL	NULL	0	NULL	NULL	2025-05-16 10:18:06	2539	0	0
1751	post	publish	0	0	http://cavallo.local/nailing-metal-to-your-horses-feet-hoof-hints/	0	Nailing metal to your horse's feet? Hoof Hints	NULL	NULL	NULL	2	NULL	4	2026-04-18 01:26:54	4919	1	0
1224	post	publish	0	0	http://cavallo.local/natural-horse-care/	0	Natural Horse Care	NULL	Natural Horse Care: People are beginning to understand that shoes, small stables, bad diet and limited exercise are very detrimental to horses and if we.	NULL	0	NULL	3	2025-07-03 19:22:54	3036	1	0
1711	post	publish	0	0	http://cavallo.local/natural-horse-magazine-julyaugsept-2018-hoof-see-disease-white-line-article-carole-herder/	0	Natural Horse Magazine, July/Aug/Sept 2018	NULL	Read Carole Herder's article on white line disease in Natural Horse Magazine. Expert insights on hoof health and barefoot horse care.	NULL	3	NULL	NULL	2025-05-16 10:18:08	1530	0	0
1278	post	publish	0	0	http://cavallo.local/natural-remedies-for-your-horse/	0	Natural Remedies for Your Horse	NULL	NULL	NULL	0	NULL	2	2025-07-03 19:30:35	2327	1	0
1722	post	publish	0	0	http://cavallo.local/navicular-seek-truth/	0	Navicular – Seek the Truth	NULL	Navicular – Seek the Truth: Navicular Disease is also referred to as Navicular Syndrome or Caudal Heel Pain. Overly diagnosed and grossly misunderstood.	NULL	2	NULL	4	2025-05-16 10:18:07	7783	1	0
1977	post	publish	0	0	http://cavallo.local/is-navicular-disease-always-the-beginning-of-the-end/	0	Navicular Disease: The Beginning of the End?	NULL	Navicular Disease: The Beginning of the End? Is There Help For Horses With Navicular Disease? Have you ever heard your veterinarian mention the.	NULL	5	2	NULL	2026-03-17 20:08:34	16285	0	0
1476	post	publish	0	0	http://cavallo.local/needful-things/	0	Needful Things	NULL	NULL	NULL	0	NULL	2	2025-07-03 20:18:15	2349	0	0
1469	post	publish	0	0	http://cavallo.local/nerves-bloodflow-keeping-the-hoof-alive/	0	Nerves and Bloodflow - Keeping the Hoof Alive	NULL	NULL	NULL	0	NULL	2	2025-07-03 20:13:16	2970	1	0
1133	post	publish	0	0	http://cavallo.local/never-leave-home-without-your-hoof-boots/	0	Never Leave Home Without Your Hoof Boots	NULL	NULL	NULL	0	NULL	1	2025-07-03 19:09:46	1157	1	0
942	post	publish	0	0	http://cavallo.local/new-cavallo-sports-chair/	0	New Cavallo Sports Chair	NULL	New Cavallo Sports Chair with Side Table The new Cavallo lightweight aluminum frame Sports Chair with attached side table and convenient adjustable.	NULL	0	NULL	NULL	2025-07-03 18:30:08	681	0	0
1763	post	publish	0	0	http://cavallo.local/cavallo-comfort-sleeve-blog/	0	New Comfort	NULL	NULL	NULL	5	NULL	1	2026-03-13 00:48:26	4337	1	0
982	post	publish	0	0	http://cavallo.local/new-friends-and-fun-in-the-sun/	0	New friends and fun in the sun	NULL	NULL	NULL	0	NULL	1	2025-07-03 18:41:52	965	1	0
1997	post	publish	0	0	http://cavallo.local/new-cavallo-laminitis-plan/	0	New Laminitis Plan for a New Year	NULL	NULL	NULL	12	NULL	17	2026-03-17 20:06:40	32464	1	0
1823	post	publish	0	0	http://cavallo.local/new-products-new-sizes-new-year/	0	New Products, New Sizes, New Year!	NULL	NULL	NULL	6	NULL	4	2026-03-13 00:47:34	7941	1	0
1898	post	publish	0	0	http://cavallo.local/new-to-booting-lets-tackle-your-hoof-boot-concerns/	0	New to Booting? Let's Tackle your Hoof Boot Concerns!	NULL	NULL	NULL	0	NULL	NULL	2025-07-04 04:18:53	6780	0	0
1865	post	publish	0	0	http://cavallo.local/new-trek-bfb-buckle-straps/	0	NEW Trek/BFB Buckles Straps Give Even More Choice to Cavallo Riders!	NULL	NULL	NULL	0	NULL	3	2025-07-04 04:11:27	4264	1	0
913	post	publish	0	0	http://cavallo.local/nicole-martin-sky-blue-peppy-switzerland/	0	Nicole Martin & Sky Blue Peppy, Switzerland	NULL	NULL	NULL	0	NULL	NULL	2025-07-03 20:02:18	809	0	0
1210	post	publish	0	0	http://cavallo.local/no-more-metal-shoes/	0	No More Metal Shoes	NULL	NULL	NULL	0	NULL	1	2025-07-03 19:20:21	774	1	0
1768	post	publish	0	0	http://cavallo.local/no-more-plastic/	0	No More Plastic!	NULL	NULL	NULL	0	NULL	NULL	2025-05-16 10:17:03	3412	0	0
1198	post	publish	0	0	http://cavallo.local/no-more-poison-life-without-de-wormers-2/	0	No More Poison – Life Without De-Wormers	NULL	NULL	NULL	0	NULL	9	2025-07-03 19:18:36	20336	1	0
1661	post	publish	0	0	http://cavallo.local/not-a-farrier/	0	Not a Farrier	NULL	NULL	NULL	0	NULL	NULL	2025-05-16 10:18:17	3787	0	0
1001	post	publish	0	0	http://cavallo.local/not-horses-hoofs-hoof-boots-or-saddle-pads/	0	Not horse's hoofs, hoof boots or saddle pads	NULL	NULL	NULL	0	NULL	NULL	2025-07-03 18:45:25	712	0	0
1563	post	publish	0	0	http://cavallo.local/nothing-ventured-nothing-gained/	0	Nothing Ventured, Nothing Gained	NULL	NULL	NULL	0	NULL	NULL	2025-05-16 10:18:28	2471	0	0
1512	post	publish	0	0	http://cavallo.local/nougat-bar-loves-his-cavallo-boots/	0	Nougat Bar Loves His Cavallo Boots!	NULL	NULL	NULL	0	NULL	1	2025-05-16 10:18:32	1029	1	0
1250	post	publish	0	0	http://cavallo.local/on-the-trail/	0	On the Trail	NULL	NULL	NULL	0	NULL	2	2025-07-03 19:27:07	1981	1	0
1789	post	publish	0	0	http://cavallo.local/one-happy-little-cart-horse/	0	One Happy Little Cart Horse!	NULL	NULL	NULL	0	NULL	NULL	2025-05-16 10:16:59	1332	0	0
1537	post	publish	0	0	http://cavallo.local/ouch-lose-the-bruise/	0	OUCH -  Lose the Bruise!	NULL	NULL	NULL	0	NULL	3	2025-05-16 10:18:32	3906	1	0
1072	post	publish	0	0	http://cavallo.local/out-of-retirement-with-hoof-boots/	0	Out of Retirement with Hoof Boots	NULL	NULL	NULL	0	NULL	2	2025-07-03 18:58:32	1363	1	0
1352	post	publish	0	0	http://cavallo.local/out-on-the-trail-with-cavallo/	0	Out on the Trail with Cavallo	NULL	NULL	NULL	0	NULL	1	2025-07-03 19:42:04	994	0	0
1057	post	publish	0	0	http://cavallo.local/outfitted-by-cavallo/	0	Outfitted by Cavallo	NULL	NULL	NULL	1	NULL	NULL	2026-03-13 00:54:34	860	0	0
937	post	publish	0	0	http://cavallo.local/pamela-warmack-california/	0	Pamela Warmack, California	NULL	NULL	NULL	0	NULL	2	2025-05-16 10:19:19	1300	1	0
1680	post	publish	0	0	http://cavallo.local/cavallo-at-path-2017-conference/	0	PATH 2017 Conference – We’ll be There!	NULL	NULL	NULL	3	NULL	NULL	2026-03-13 00:49:39	2715	0	0
1682	post	publish	0	0	http://cavallo.local/path-2017-conference-well/	0	PATH 2017 Conference – We’ll be There!	NULL	NULL	NULL	3	NULL	3	2026-03-13 00:49:36	3878	1	0
1617	post	publish	0	0	http://cavallo.local/pathinternational/	0	PATH International	NULL	NULL	NULL	0	NULL	NULL	2025-05-16 10:18:21	2768	0	0
1641	post	publish	0	0	http://cavallo.local/path-intl/	0	PATH Intl	NULL	PATH Intl: This month, we are featuring one of PATH Intl.'s center, Hearts & Hooves, Inc. It's a Premier Accredited Center since 2004 that is dedicated to.	NULL	0	NULL	NULL	2025-05-16 10:18:18	2392	0	0
1280	post	publish	0	0	http://cavallo.local/patterns/	0	Patterns	NULL	NULL	NULL	0	NULL	3	2025-07-03 19:30:41	2563	1	0
1458	post	publish	0	0	http://cavallo.local/patting-or-scratching/	0	Patting or Scratching?	NULL	NULL	NULL	0	NULL	2	2025-07-03 20:12:44	2139	1	0
1657	post	publish	0	0	http://cavallo.local/pegasus-therapeutic-riding/	0	Pegasus Therapeutic Riding	NULL	Pegasus Therapeutic Riding: This month, we are featuring the Pegasus Therapeutic Riding center. Pegasus is a Professional Association of Therapeutic.	NULL	0	NULL	3	2025-05-16 10:18:17	3826	1	0
1849	post	publish	0	0	http://cavallo.local/pilots-triumph-over-white-line-disease/	0	Pilot's Triumph Over White Line Disease	NULL	NULL	NULL	0	NULL	3	2025-05-16 10:16:48	4643	1	0
1387	post	publish	0	0	http://cavallo.local/play-with-your-horse/	0	Play With Your Horse	NULL	NULL	NULL	0	NULL	3	2025-07-03 19:59:20	3250	1	0
1411	post	publish	0	0	http://cavallo.local/playing-with-your-horse/	0	Playing With Your Horse	NULL	NULL	NULL	0	NULL	2	2025-05-16 10:18:45	2449	1	0
1385	post	publish	0	0	http://cavallo.local/predator-and-prey/	0	Predator and Prey	NULL	NULL	NULL	0	NULL	3	2025-07-03 19:59:15	2382	1	0
1392	post	publish	0	0	http://cavallo.local/predator-and-prey-pt-2/	0	Predator and Prey Pt. 2	NULL	NULL	NULL	0	NULL	3	2025-07-03 20:03:49	2837	1	0
1355	post	publish	0	0	http://cavallo.local/proper-hoof-loading/	0	Proper Hoof Loading	NULL	NULL	NULL	0	NULL	3	2025-07-03 19:42:13	3223	1	0
1701	post	publish	0	0	http://cavallo.local/protecting-horse-natures-job/	0	Protecting Your Horse is Nature’s Job	NULL	NULL	NULL	0	NULL	4	2025-05-16 10:18:10	6401	1	0
1243	post	publish	0	0	http://cavallo.local/protection-in-drought/	0	Protection in Drought	NULL	NULL	NULL	0	NULL	1	2025-07-03 19:26:38	914	1	0
1991	post	publish	0	0	http://cavallo.local/purple-trek-launch-email-blast/	0	Psst... The wait for Purple Trek is OVER!	NULL	NULL	NULL	12	NULL	3	2026-03-17 17:52:09	7218	1	0
1880	post	publish	0	0	http://cavallo.local/qa-with-carole-how-to-beat-a-hoof-abscess/	0	Q&A with Carole: How to Beat a Hoof Abscess	NULL	NULL	NULL	5	1	NULL	2026-03-13 00:46:12	6619	0	0
1495	post	publish	0	0	http://cavallo.local/rainier-therapeutic-riding-connects-with-cavallo-to-go-barefoot-booted/	0	Rainier Therapeutic Riding Connects with Cavallo to Go “Barefoot & Booted”	NULL	NULL	NULL	0	NULL	3	2025-05-16 10:18:36	3603	1	0
1737	post	publish	0	0	http://cavallo.local/reaching-the-four-corners-of-the-world-with-cavallo-hoof-boots/	0	Reaching the four corners of the world with Cavallo Hoof Boots	NULL	Greg Giles, Cavallo Hoof Boots CEO, was recently approached by Chika at Equitana in Melbourne, Australia. Intrigued to find a true barefoot enthusiast.	NULL	1	NULL	NULL	2025-05-16 10:17:07	2909	0	0
1361	post	publish	0	0	http://cavallo.local/reading-your-horses-health-through-their-hooves/	0	Reading your horse's health through their hooves	NULL	NULL	NULL	0	NULL	3	2025-07-03 19:43:45	2982	1	0
1252	post	publish	0	0	http://cavallo.local/ready-to-ride-with-cavallo/	0	Ready to Ride with Cavallo	NULL	NULL	NULL	0	NULL	NULL	2025-07-03 19:27:22	404	0	0
1951	post	publish	0	0	http://cavallo.local/unlock-the-mysteries-of-laminitis/	0	Ready to Unlock the Mysteries of Laminitis?	NULL	NULL	NULL	4	NULL	4	2026-03-13 00:45:39	7435	1	0
1795	post	publish	0	0	http://cavallo.local/just-giving-awards-cavallo-abassador-emma-massingale-nominated/	0	Recognition of a Girl Who Gives	NULL	Recognition of a Girl Who Gives: Just Giving Awards - Cavallo Worldwide Ambassador Nominated! Cavallo is extremely proud that our Worldwide Ambassador.	NULL	1	NULL	NULL	2025-05-16 10:16:58	4476	0	0
1086	post	publish	0	0	http://cavallo.local/red-hoof-boots-for-stormy/	0	Red Hoof Boots for Stormy	NULL	NULL	NULL	0	NULL	NULL	2025-07-03 19:01:05	692	0	0
1598	post	publish	0	0	http://cavallo.local/reduce-your-impact-in-the-saddle/	0	Reduce Your Impact in the Saddle	NULL	NULL	NULL	0	NULL	NULL	2025-05-16 10:18:23	2623	0	0
1551	post	publish	0	0	http://cavallo.local/refusing-to-jump-the-fence/	0	Refusing to Jump The Fence	NULL	NULL	NULL	0	NULL	2	2025-05-16 10:18:30	2330	1	0
1071	post	publish	0	0	http://cavallo.local/relationship-first-by-joe-camp/	0	Relationship First by Joe Camp	NULL	NULL	NULL	0	NULL	NULL	2025-07-03 18:58:19	6912	0	0
953	post	publish	0	0	http://cavallo.local/research-backs-cavallo/	0	Research Backs Cavallo	NULL	NULL	NULL	3	NULL	NULL	2026-03-13 00:55:25	2643	0	0
1307	post	publish	0	0	http://cavallo.local/resolutions/	0	Resolutions	NULL	NULL	NULL	0	NULL	2	2025-07-03 19:34:53	2138	1	0
901	post	publish	0	0	http://cavallo.local/richard-hetherington-ohio/	0	Richard Hetherington, Ohio	NULL	NULL	NULL	0	NULL	NULL	2025-07-03 19:59:29	279	0	0
1194	post	publish	0	0	http://cavallo.local/ride-and-win-big-bucks/	0	Ride and Win Big Bucks	NULL	NULL	NULL	0	NULL	NULL	2025-07-03 19:18:23	1221	0	0
1486	post	publish	0	0	http://cavallo.local/ride-your-way-to-the-equine-lifestyle-festival-in-australia/	0	Ride Your Way to the Equine Lifestyle Festival in Australia!	NULL	NULL	NULL	1	NULL	2	2025-05-16 10:18:37	3203	0	0
1258	post	publish	0	0	http://cavallo.local/riding-in-italy/	0	Riding in Italy	NULL	NULL	NULL	0	NULL	NULL	2025-07-03 19:28:32	1768	0	0
1315	post	publish	0	0	http://cavallo.local/riding-in-wild-horse-country/	0	Riding in Wild Horse Country	NULL	NULL	NULL	0	NULL	10	2025-07-03 19:36:05	14051	1	0
1201	post	publish	0	0	http://cavallo.local/rise-pee-ride/	0	Rise, Pee, Ride	NULL	NULL	NULL	0	NULL	2	2025-07-03 19:19:43	2124	1	0
1017	post	publish	0	0	http://cavallo.local/rivers-and-mud-dont-pull-off-cavallo-hoof-boots/	0	Rivers and mud don't pull off Cavallo Hoof Boots!	NULL	NULL	NULL	1	NULL	NULL	2025-07-03 18:48:59	2458	0	0
1638	post	publish	0	0	http://cavallo.local/road-to-the-horse/	0	Road To The Horse	NULL	NULL	NULL	0	NULL	NULL	2025-05-16 10:18:19	1935	0	0
875	post	publish	0	0	http://cavallo.local/roberta-young-virginia-usa/	0	Roberta Young, Virginia, USA	NULL	NULL	NULL	0	NULL	1	2025-07-03 19:51:40	623	1	0
1535	post	publish	0	0	http://cavallo.local/robin-kane-in-willits-ca/	0	Robin Kane in Willits, CA	NULL	NULL	NULL	0	NULL	1	2025-05-16 10:18:26	1111	1	0
1220	post	publish	0	0	http://cavallo.local/royal-canadian-mounted-police-visit-cavallo/	0	Royal Canadian Mounted Police Visit Cavallo	NULL	NULL	NULL	0	NULL	NULL	2025-07-03 19:22:34	1636	0	0
1518	post	publish	0	0	http://cavallo.local/horse-hoof-boots-rubbing-your-horse-the-right-way/	0	Rubbing Your Horse the Right Way	NULL	Rubbing Your Horse the Right Way: “Balanced muscles protect the horse from the jarring forces of landing, improve energy.	NULL	1	NULL	3	2025-05-16 10:18:34	3427	1	0
920	post	publish	0	0	http://cavallo.local/s-walden-honolulu/	0	S. Walden, Honolulu	NULL	NULL	NULL	0	NULL	1	2025-05-16 10:19:17	565	1	0
998	post	publish	1	0	http://cavallo.local/saddle-pads/	0	Saddle Pads	NULL	NULL	NULL	3	NULL	3	2026-03-13 00:55:03	4503	1	0
1461	post	publish	0	0	http://cavallo.local/safe-winter-riding/	0	Safe Winter Riding	NULL	NULL	NULL	0	NULL	2	2025-07-03 20:12:52	2106	1	0
898	post	publish	0	0	http://cavallo.local/sally-johnson-mississippi/	0	Sally Johnson, Mississippi	NULL	NULL	NULL	0	NULL	NULL	2025-07-03 19:54:03	631	0	0
883	post	publish	0	0	http://cavallo.local/samantha-iles-highton-roberts-creek-bc/	0	Samantha Iles-Highton, Roberts Creek, BC	NULL	NULL	NULL	0	NULL	1	2025-07-03 19:52:31	799	1	0
932	post	publish	0	0	http://cavallo.local/samantha-schultz/	0	Samantha Schultz	NULL	NULL	NULL	0	NULL	1	2025-07-03 19:49:14	753	1	0
877	post	publish	0	0	http://cavallo.local/sandra-l-switzer/	0	Sandra L. Switzer	NULL	NULL	NULL	0	NULL	NULL	2025-07-03 19:51:43	1176	0	0
903	post	publish	0	0	http://cavallo.local/satu-tannien-finland/	0	Satu Tannien, Finland	NULL	NULL	NULL	0	NULL	NULL	2025-07-03 19:55:07	919	0	0
1371	post	publish	0	0	http://cavallo.local/save-money-use-cavallo-hoof-boots/	0	Save Money....Use Cavallo Hoof Boots!!	NULL	NULL	NULL	0	NULL	3	2025-07-03 19:46:14	3008	1	0
1841	post	publish	0	0	http://cavallo.local/saving-money-on-hoof-care-going-barefoot-and-booted/	0	Saving Money on Hoof Care (like, a LOT of Money!)	NULL	NULL	NULL	3	NULL	NULL	2026-03-17 19:57:30	11270	0	0
1871	post	publish	0	0	http://cavallo.local/say-hello-to-healthy-heel-bulbs/	0	Say Hello to Healthy Heel Bulbs!	NULL	NULL	NULL	0	1	NULL	2025-07-04 04:13:07	5163	0	0
1754	post	publish	0	0	http://cavallo.local/seedy-toe-thrush-hoof-cracks/	0	Seedy Toe, Thrush, Hoof Cracks?	NULL	NULL	NULL	1	NULL	NULL	2025-05-16 10:17:04	6471	0	0
1350	post	publish	0	0	http://cavallo.local/seeking-out-the-information-and-getting-help/	0	Seeking out the information and getting help...	NULL	Seeking out the information and getting help... Thomas Teskey’s – Breaking Traditions: A Veterinary Medical and Ethical Perspective On the Modern Day.	NULL	0	NULL	NULL	2025-07-03 19:41:58	2010	0	0
1527	post	publish	0	0	http://cavallo.local/horse-hoof-boots-selecting-path-volunteer-of-the-year-award-2015/	0	Selecting PATH Volunteer of the Year Award 2015	NULL	Selecting PATH Volunteer of the Year Award 2015: Karen Province,  Membership Coordinator for the Professional Association of Therapeutic Horsemanship.	NULL	0	NULL	NULL	2025-05-16 10:18:33	4380	0	0
1987	post	publish	0	0	http://cavallo.local/horses-with-thin-soles-rejoice/	0	Sensitive & Thin-Soled Horses Rejoice!	NULL	NULL	NULL	5	NULL	NULL	2026-03-17 20:08:55	14572	0	0
1548	post	publish	0	0	http://cavallo.local/set-your-horse-up-to-succeed/	0	Set Your Horse Up To Succeed	NULL	NULL	NULL	0	NULL	2	2025-05-16 10:18:30	2487	1	0
1507	post	publish	0	0	http://cavallo.local/shari-ontario/	0	shari  ....  Ontario	NULL	NULL	NULL	0	NULL	1	2025-05-16 10:18:26	801	1	0
1505	post	publish	0	0	http://cavallo.local/shari-lariviere-ontario/	0	shari lariviere,  ontario	NULL	NULL	NULL	0	NULL	2	2025-05-16 10:18:26	1122	1	0
890	post	publish	0	0	http://cavallo.local/sheri-fischer-fischer-equine-foundation/	0	Sheri Fischer, Fischer Equine Foundation	NULL	NULL	NULL	0	NULL	NULL	2025-07-03 19:53:42	773	0	0
939	post	publish	0	0	http://cavallo.local/sherri-roth-and-journey/	0	Sherri Roth and "Journey"	NULL	NULL	NULL	0	NULL	NULL	2025-05-16 10:19:18	1157	0	0
1675	post	publish	0	0	http://cavallo.local/shining-stars-desk/	0	Shining Stars from the Desk	NULL	Shining Stars from the Desk: Cavallo Abroad Cologne, Germany is offering an interesting muddle of humanity as Mardi Gras preludes Oktoberfest.	NULL	4	NULL	3	2025-05-16 10:18:14	4341	1	0
1406	post	publish	0	0	http://cavallo.local/simple-boots-in-nevadas-great-basin/	0	Simple Boots in Nevada's Great Basin	NULL	NULL	NULL	0	NULL	3	2025-05-16 10:19:14	4733	1	0
1288	post	publish	0	0	http://cavallo.local/simple-on-simple-off-and-stay-on/	0	Simple On, Simple Off, and Stay On!	NULL	NULL	NULL	0	NULL	1	2025-07-03 19:33:07	746	1	0
1613	post	publish	0	0	http://cavallo.local/six-smart-ways-can-invest-horses-health/	0	Six Smart Ways You Can Invest in Your Horse’s Health	NULL	NULL	NULL	0	NULL	NULL	2025-05-16 10:18:21	3874	0	0
1273	post	publish	0	0	http://cavallo.local/six-ways-to-help-your-horse-grow-younger-and-live-longer/	0	Six Ways to Help Your Horse Grow Younger and Live Longer	NULL	NULL	NULL	0	NULL	2	2025-07-03 19:30:15	2554	1	0
1128	post	publish	0	0	http://cavallo.local/ski-hills-commitment-and-cavallo-hoof-boots/	0	Ski Hills, Commitment and Cavallo Hoof Boots	NULL	NULL	NULL	0	NULL	NULL	2025-07-03 19:07:46	2507	0	0
1799	post	publish	0	0	http://cavallo.local/so-you-want-to-jump-in-your-cavallo-hoof-boots/	0	So, you Want to Jump in your Cavallos?	NULL	NULL	NULL	0	2	NULL	2025-05-16 10:16:58	5651	0	0
1256	post	publish	0	0	http://cavallo.local/soaking-with-simple-boots/	0	Soaking with Simple Boots	NULL	NULL	NULL	0	NULL	1	2025-07-03 19:28:26	816	1	0
1820	post	publish	0	0	http://cavallo.local/soften-the-impact-of-hard-winter-ground/	0	Soften the Impact of Hard Winter Ground	NULL	NULL	NULL	1	2	2	2026-02-11 03:22:25	2663	1	0
1622	post	publish	0	0	http://cavallo.local/speaking-equine-affaire/	0	Speaking at Equine Affaire	NULL	NULL	NULL	0	NULL	NULL	2025-05-16 10:18:21	2046	0	0
1165	post	publish	0	0	http://cavallo.local/sport-hoof-boots-on-parade/	0	Sport Hoof Boots on Parade	NULL	Sport Hoof Boots on Parade: This is a picture of Sandy and me downtown in the Charlotte North Carolina Carousel Christmas parade 11/2012.	NULL	0	NULL	1	2025-07-03 19:14:48	727	1	0
1046	post	publish	0	0	http://cavallo.local/spring-is-here/	0	Spring is here!	NULL	NULL	NULL	0	NULL	NULL	2025-07-03 18:53:50	1329	0	0
1039	post	publish	0	0	http://cavallo.local/spring-tips-from-cavallo/	0	Spring Tips from Cavallo	NULL	NULL	NULL	0	NULL	NULL	2025-07-03 18:52:51	566	0	0
1059	post	publish	0	0	http://cavallo.local/sprinkles-new-hoof-boots/	0	Sprinkles New Hoof Boots	NULL	NULL	NULL	0	NULL	NULL	2025-07-03 18:55:48	5249	0	0
972	post	publish	0	0	http://cavallo.local/staff-picks/	0	Staff Picks	NULL	NULL	NULL	0	NULL	NULL	2025-07-03 18:36:51	1464	0	0
985	post	publish	0	0	http://cavallo.local/staff-picks-2/	0	Staff Picks	NULL	NULL	NULL	0	NULL	NULL	2025-07-03 18:42:15	1183	0	0
1132	post	publish	0	0	http://cavallo.local/stamp-of-approval-from-liberated-horsemanship/	0	Stamp of Approval from Liberated Horsemanship	NULL	Stamp of Approval from Liberated Horsemanship: Cavallo President Carole Herder is proud to announce that Cavallo Hoof Boots have now received the Stamp of.	NULL	1	NULL	NULL	2025-07-03 19:09:39	2085	0	0
962	post	publish	0	0	http://cavallo.local/staying-alive-with-horse-hoof-boots/	0	Staying Alive with Horse Hoof Boots	NULL	NULL	NULL	0	NULL	NULL	2025-07-03 18:34:42	1117	0	0
1521	post	publish	0	0	http://cavallo.local/stephanie-moretz/	0	Stephanie Moretz	NULL	NULL	NULL	0	NULL	1	2025-05-16 10:18:26	573	1	0
1843	post	publish	0	0	http://cavallo.local/student-researcher-receives-scholarship-after-cavallo-hoof-boot-study/	0	Student Researcher Receives Scholarship to Royal Veterinary College Following Cavallo Hoof Boot Study	NULL	Biggest Congratulations to Gabriella Lynn! The Western Kentucky University (WKU) Equine Science Department recently released study results confirming.	NULL	4	NULL	NULL	2025-05-16 10:16:48	4938	0	0
1885	post	publish	0	0	http://cavallo.local/subscribe-to-our-cavallo-hoof-boots-youtube-channel/	0	Subscribe to Our Cavallo YouTube Channel!	NULL	NULL	NULL	2	NULL	3	2026-03-17 20:01:29	14045	1	0
