id,type,status,indexable,cornerstone,site_section,title,url_live,content_format,summary,key_components,primary_cta,image_count,word_count,n_sections,has_video,seo_title,meta_description,focus_keyword,h1,org_traffic_est,traffic_value_usd,top_keyword,serp_position,ranking_keywords,links_in,links_out,price,sku,stock,reading_time_min,editor,parent_id,url_local,last_modified,audit_action,notes
930,post,publish,Yes,,Blog — Posts,"Leslie Reid, Winner:  Dressage Freestyle P.N.E.,  Pacific National Dressage Champion,  Freestyle Festival,  Grand Prix World Cup Qualifier",https://cavallo-inc.com/leslie-reid/,Standard article (text + images),Dressage champion Leslie Reid testimonial on the Cavallo Total Comfort System Saddle Pad keeping her dressage horses' backs comfortable during training.,Pull quote/testimonial,None,0,39,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/leslie-reid/,2025-05-16 10:19:20,,
1826,post,publish,Yes,,Blog — Posts,Let your Horse Lead the Way,https://cavallo-inc.com/let-your-horse-lead-the-way/,Long-form guide / pillar,"Carole Herder's reflective essay on managing fear and anxiety, using horses as mirrors of our emotions and learning to let the horse lead the way.","Video embed, Table of contents/sections",None,3,1064,8,Yes,,,,,,,,,,,0,,,,1,Gutenberg,,http://cavallo.local/let-your-horse-lead-the-way/,2026-03-17 19:55:06,,
1451,post,publish,Yes,,Blog — Posts,Liberated Horsemanship,https://cavallo-inc.com/liberated-horsemanship/,Standard article (text + images),"Carole Herder blog post recommending Liberated Horsemanship (founded by Dr. Bruce Nock) as a free resource for hoof care, riding, and horse welfare education.",,Read more,1,243,0,,,,,,,,,,,,0,,,,2,Gutenberg,,http://cavallo.local/liberated-horsemanship/,2025-05-16 10:18:42,,
1630,post,publish,Yes,,Blog — Posts,Life is Simple... Just Ride,https://cavallo-inc.com/life-is-simple-just-ride/,Standard article (text + images),"New Year reflection on how small daily choices compound into long-term health and wealth, tying hoof trimming and Cavallo boots into preventative horse care.",,Read more,1,363,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/life-is-simple-just-ride/,2025-05-16 10:18:20,,
1557,post,publish,Yes,,Blog — Posts,Lisa - England,https://cavallo-inc.com/lisa-england/,Standard article (text + images),Customer testimonial from Lisa in England describing how Cavallo boots help manage her mare's recurring hoof canker by keeping the foot dry and medicated.,Pull quote/testimonial,None,0,213,0,,,,,,,,,,,,0,,,,2,Gutenberg,,http://cavallo.local/lisa-england/,2025-05-16 10:18:26,,
910,post,publish,Yes,,Blog — Posts,"Lisa C. Crites, West Virginia",https://cavallo-inc.com/lisa-c-crites-west-virginia/,Standard article (text + images),Customer testimonial from Lisa C. Crites (West Virginia) on a four-hour rough-terrain trail ride in Cavallo Simple Hoof Boots; boots stayed on and prevented stumbling.,Pull quote/testimonial,None,0,131,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/lisa-c-crites-west-virginia/,2025-07-03 20:02:14,,
1383,post,publish,Yes,,Blog — Posts,Listen To Your Horse,https://cavallo-inc.com/listen-to-your-horse/,Standard article (text + images),"Carole Herder essay arguing horses don't fake lameness or scheme like people, and that owners should accept a horse's behavior as honest signals of discomfort or fear.",Author byline,None,1,434,0,,,,,,,,,,,,0,,,,3,Gutenberg,,http://cavallo.local/listen-to-your-horse/,2025-07-03 19:49:31,,
872,post,publish,Yes,,Blog — Posts,"Lois, Washington State, USA",https://cavallo-inc.com/lois-washington-state-usa/,Standard article (text + images),"Customer testimonial from Lois about four years of using Cavallo Simple Boots on three barefoot horses across rivers, ice, snow, and rocky Teton mountain trails.",,None,0,126,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/lois-washington-state-usa/,2025-07-03 19:50:14,,
1076,post,publish,Yes,,Blog — Posts,Lonesome Dove Equestrian Center - “Where Veterans Ride Again!”,https://cavallo-inc.com/lonesome-dove-equestrian-center-where-veterans-ride-again/,Standard article (text + images),"Guest blog by Dutch Henry profiling Lonesome Dove Equestrian Center, a Texas program where veterans with PTSD find healing through horses.","Image gallery, Testimonials",None,3,839,0,,,,,,,,,,,,0,,,,5,Gutenberg,,http://cavallo.local/lonesome-dove-equestrian-center-where-veterans-ride-again/,2025-07-03 19:00:19,,
1581,post,publish,Yes,,Blog — Posts,Look Who’s Coming Out of the Woodwork,https://cavallo-inc.com/look-whos-coming-out-of-the-woodwork/,Standard article (text + images),"Post by Carole Herder about launching her book 'There Are No Horseshoes in Heaven', which became an Amazon #1 bestseller, and the barefoot/Cavallo boot community responses it sparked.",,Read more,2,258,0,,,,,,,,,,,,0,,,,2,Gutenberg,,http://cavallo.local/look-whos-coming-out-of-the-woodwork/,2025-05-16 10:18:26,,
1875,post,publish,Yes,,Blog — Posts,Losing the Metal Shoes This Spring!,https://cavallo-inc.com/no-shoes-this-spring/,Standard article (text + images),"Advice article on transitioning horses from metal shoes to barefoot for spring, explaining hoof-flex benefits and using Cavallo boots on trails when needed.","Video embed, Pull quote/testimonial",Shop hoof boots,2,773,0,Yes,,,,,,,,,,,0,,,,4,Gutenberg,,http://cavallo.local/no-shoes-this-spring/,2025-07-04 04:13:30,,
1664,post,publish,Yes,,Blog — Posts,Lovable Monty Roberts,https://cavallo-inc.com/monty-roberts-a-great-man/,Standard article (text + images),"Tribute to horse trainer Monty Roberts, his accolades and awards, and his endorsement of Cavallo Saddle Pads as the best in the world.","Testimonials, Pull quote/testimonial",None,2,464,0,,,,,,,,,,,,1,,,,3,Gutenberg,,http://cavallo.local/monty-roberts-a-great-man/,2026-03-13 00:49:51,,
919,post,publish,Yes,,Blog — Posts,"Luellen McEwan, Alberta",https://cavallo-inc.com/luellen-mcewan-alberta/,Standard article (text + images),Customer testimonial from Luellen McEwan praising the Cavallo Western All-Purpose Saddle Pad for fitting multiple horse breeds and being easy to clean.,Pull quote/testimonial,None,0,165,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/luellen-mcewan-alberta/,2025-05-16 10:19:17,,
1413,post,publish,Yes,,Blog — Posts,Lulu's Story,https://cavallo-inc.com/lulus-story/,Standard article (text + images),Customer testimonial describing how Cavallo Trek Boots helped a mare named Lulu recover comfort and stability after pasture injuries and hoof rotation.,Testimonials,Shop hoof boots,1,466,0,,,,,,,,,,,,0,,,,3,Gutenberg,,http://cavallo.local/lulus-story/,2025-05-16 10:18:45,,
1621,post,publish,Yes,,Blog — Posts,Mahalo!  A Testimonial from Hawaii,https://cavallo-inc.com/mahalo-testimonial-hawaii/,Standard article (text + images),"Testimonial-driven post from Hawaii about using Cavallo hoof boots in parades instead of shoes, citing heat conduction concerns and a University of Zurich shod-horse study.",Image gallery,Shop hoof boots,8,351,0,,,,,,,,,,,,0,,,,4,Gutenberg,,http://cavallo.local/mahalo-testimonial-hawaii/,2025-05-16 10:18:20,,
1659,post,publish,Yes,,Blog — Posts,Making Personal Decisions,https://cavallo-inc.com/making-personal-decisions/,Standard article (text + images),"Founder blog post on horse owners making informed personal decisions about barefoot and booted hoof care, referencing Mane Event Toronto and Western States Horse Expo talks.",Image gallery,Shop hoof boots,2,273,0,,,,,,,,,,,,0,,,,2,Gutenberg,,http://cavallo.local/making-personal-decisions/,2025-05-16 10:18:17,,
906,post,publish,Yes,,Blog — Posts,"Marcia Radke, Arizona",https://cavallo-inc.com/marcia-radke-arizona/,Standard article (text + images),Customer testimonial from Marcia Radke (Arizona) about an eight-mile mountain trail ride in Cavallo Simple Hoof Boots with no rubbing; also mentions the Ride Fly-Free Mask.,Pull quote/testimonial,None,0,92,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/marcia-radke-arizona/,2025-07-03 19:55:21,,
874,post,publish,Yes,,Blog — Posts,"Margi Weir, Western Australia",https://cavallo-inc.com/margi-weir-western-australia/,Standard article (text + images),Customer testimonial from Margi Weir about Cavallo Simple Boots fitting her Australian Stockhorse stallion's irregular hooves and correcting his uneven movement.,,None,0,124,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/margi-weir-western-australia/,2025-07-03 19:51:38,,
887,post,publish,Yes,,Blog — Posts,"Marti Ross, Moretown, VT",https://cavallo-inc.com/marti-ross-moretown-vt/,Standard article (text + images),"Customer testimonial from Marti Ross (Moretown, VT) reporting SIMPLE Boots stopped trail tripping and faltering, with a farrier endorsing them as the best boots he has seen.",Pull quote/testimonial,None,1,183,0,,,,,,,,,,,,0,,,,2,Gutenberg,,http://cavallo.local/marti-ross-moretown-vt/,2025-07-03 19:53:36,,
916,post,publish,Yes,,Blog — Posts,"Mary Ann Simonds, M.A., Equine Behaviorist, Horse-Rider Coach",https://cavallo-inc.com/mary-ann-simonds-m-a-equine-behaviorist-horse-rider-coach/,Standard article (text + images),Testimonial from equine behaviorist Mary Ann Simonds on Cavallo saddle pads reducing spinal pressure for Grand Prix jumpers and resolving behavioral issues tied to sore backs.,Pull quote/testimonial,Read more,0,187,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/mary-ann-simonds-m-a-equine-behaviorist-horse-rider-coach/,2025-05-16 10:19:17,,
1455,post,publish,Yes,,Blog — Posts,Max's Simple Boots,https://cavallo-inc.com/maxs-simple-boots/,Standard article (text + images),Customer testimonial about a barefoot Appaloosa gelding named Max who thrives wearing Cavallo Simple Boots on gravel and frozen ground.,Testimonials,None,1,314,0,,,Read Max's story — how Cavallo Simple Boots helped a first-time horse owner protect tender hooves and get back on the trail with confidence.,,,,,,,,,1,,,,2,Gutenberg,,http://cavallo.local/maxs-simple-boots/,2025-05-16 10:18:41,,
1449,post,publish,Yes,,Blog — Posts,Maxx's Story - Using Hoof Boots Over Metal Horse Shoes,https://cavallo-inc.com/maxxs-story-using-hoof-boots-over-metal-horse-shoes/,Standard article (text + images),Customer story about a 14-year-old laminitic quarter horse using Cavallo Simple Boots over metal shoes for a 6-mile benefit trail ride.,"Body text, Single image, Testimonials",None,1,432,0,,,,,,,,,,,,0,,,,3,Gutenberg,,http://cavallo.local/maxxs-story-using-hoof-boots-over-metal-horse-shoes/,2025-05-16 10:18:42,,
1731,post,publish,Yes,,Blog — Posts,"Meet Cavallo’s New Envoy, Emma Massingale!",https://cavallo-inc.com/emma-massingale-cavallo-ambassador/,Standard article (text + images),"Announcement introducing UK horsewoman Emma Massingale as Cavallo's new Global Ambassador, covering her natural horsemanship work, BBC documentary, and her endorsement of Cavallo Hoof Boots.",Bulleted list,Shop hoof boots,3,874,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/emma-massingale-cavallo-ambassador/,2025-05-16 10:18:04,,
1594,post,publish,Yes,,Blog — Posts,Meet Emma Massingale - Liberty Rider,https://cavallo-inc.com/meet-emma-massingale-liberty-rider/,Team / bio,"Profile of liberty rider Emma Massingale, a Cavallo brand ambassador who rides without reins or saddles, with her horses using Cavallo Trek Boots for training.",,Read more,2,145,1,,,Meet Emma Massingale - Liberty Rider: Emma Massingale Meet Emma Massingale –  a true horse lover and adventuress.,,,,,,,,,0,,,,,Classic,,http://cavallo.local/meet-emma-massingale-liberty-rider/,2025-05-16 10:18:24,,
1918,post,publish,Yes,,Blog — Posts,Meet Jessica and Castuo from Spain!,https://cavallo-inc.com/veterinarian-jessica-madueno-uses-cavallo-trek-to-turn-her-horse/,Standard article (text + images),Interview with Barcelona veterinarian Jessica Madueno about transitioning her young P.R.E. horse Castuo to barefoot using Cavallo Trek hoof boots.,"Image gallery, Pull quote/testimonial",Read more,6,679,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/veterinarian-jessica-madueno-uses-cavallo-trek-to-turn-her-horse/,2025-07-04 04:21:11,,
1874,post,publish,Yes,,Blog — Posts,Meet Scott Wilburn - Cavallo Horse Trimmer of the Month,https://cavallo-inc.com/meet-scott-wilburn-cavallo-horse-trimmer-of-the-month/,Team / bio,"Profile of Scott Wilburn, Cavallo's Trimmer of the Month, a farrier in Kenai, Alaska, covering his Coast Guard background and barefoot-trimming work with Cavallo boots.","Video embed, Standard images",Read more,3,729,0,Yes,,,,,,,,,,,1,,,,,Classic,,http://cavallo.local/meet-scott-wilburn-cavallo-horse-trimmer-of-the-month/,2026-03-17 20:00:47,,
1857,post,publish,Yes,,Blog — Posts,"Megan Hensley the ""Donkey Farrier"" Joins Cavallo!",https://cavallo-inc.com/megan-hensley-the-donkey-farrier-joins-cavallo/,Standard article (text + images),"Announces Megan Hensley, 'The Donkey Farrier,' joining the Cavallo team to advise donkey and mule owners on hoof care and fitting Cavallo boots.",Image gallery,Read more,4,700,0,,,,,,3,0.0,donkey farrier,7,1,,2,,,,,Classic,,http://cavallo.local/megan-hensley-the-donkey-farrier-joins-cavallo/,2026-03-17 19:59:19,,
1062,post,publish,Yes,,Blog — Posts,Megan Hensley: A Role Model for Traditional Farriers,https://cavallo-inc.com/a-role-model-for-traditional-farriers/,Standard article (text + images),"Guest blog post by Joe Camp profiling donkey farrier Megan Hensley, who scaled back her steel horseshoeing business to focus on barefoot trimming of burros and ponies.",Image gallery,Read more,3,1038,0,,,,,,,,,,,1,0,,,,6,Gutenberg,,http://cavallo.local/a-role-model-for-traditional-farriers/,2026-05-06 23:10:15,,
957,post,publish,Yes,,Blog — Posts,Message from Cavallo President,https://cavallo-inc.com/message-from-cavallo-president/,Standard article (text + images),"Founder's message recounting how Carole Herder rejected metal horseshoes and patented the Cavallo Simple Boot in 2005, the first front-opening hoof boot.",,None,1,268,0,,,,,,,,,,,,0,,,,2,Gutenberg,,http://cavallo.local/message-from-cavallo-president/,2025-07-03 18:34:07,,
1702,post,publish,Yes,,Blog — Posts,"Mike Garrett - Crown Point, Indiana",https://cavallo-inc.com/mike-garrett-crown-point-indiana/,Standard article (text + images),"Customer testimonial from Mike Garrett of Crown Point, Indiana, praising Cavallo Hoof Boots for protecting his barefoot, tender-footed horse on gravel, mud, water, and snow.",Testimonials,None,0,91,0,,,,,,,,,,,,0,,,,1,Classic,,http://cavallo.local/mike-garrett-crown-point-indiana/,2025-05-16 10:18:10,,
1770,post,publish,Yes,,Blog — Posts,Minis and a Tricycle Across Europe,https://cavallo-inc.com/emma-massingales-tricycle-trip-across-europe/,Standard article (text + images),Feature on natural horsemanship leader Emma Massingale's custom tricycle journey across Europe with her dog and two untrained miniature horses.,Video embed,Read more,3,677,0,Yes,,,,,,,,,,,2,,,,4,Gutenberg,,http://cavallo.local/emma-massingales-tricycle-trip-across-europe/,2026-03-13 00:48:21,,
961,post,publish,Yes,,Blog — Posts,Model horses not going for ‘the natural look’,https://cavallo-inc.com/model-horses-not-going-for-the-natural-look/,Standard article (text + images),Lighthearted Halloween-themed post about viral photos of horses styled with human-like hair extensions by photographer Julian Wolkenstein.,,None,1,345,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/model-horses-not-going-for-the-natural-look/,2025-07-03 18:34:32,,
1095,post,publish,Yes,,Blog — Posts,Monty Loves Cavallo Saddle Pads,https://cavallo-inc.com/monty-loves-cavallo-saddle-pads/,Standard article (text + images),"Monty Roberts testimonial endorsing the Cavallo Total Comfort System Saddle Pads, praising the gullet system, memory foam and reversible wool design.",Pull quote/testimonial,None,0,93,0,,,,,,,,,,,,1,,,,,Classic,,http://cavallo.local/monty-loves-cavallo-saddle-pads/,2026-03-13 00:54:12,,
1672,post,publish,Yes,,Blog — Posts,Monty Robert’s Amazing Test,https://cavallo-inc.com/monty-roberts-amazing-test/,Standard article (text + images),"Monty Roberts story on wild Mustang hooves staying sound barefoot, used to argue against metal shoes and trimming in favor of natural barefoot hoof care.",Video embed,None,3,581,0,Yes,,,,,,,,,,,0,,,,4,Gutenberg,,http://cavallo.local/monty-roberts-amazing-test/,2025-05-16 10:18:15,,
1483,post,publish,Yes,,Blog — Posts,Monty Roberts on Barefoot Horses,https://cavallo-inc.com/monty-roberts-on-barefoot-horses/,Standard article (text + images),"Post sharing Monty Roberts' views on barefoot horses, recounting his 2003 Rose Parade demonstration with six wild mustangs trained and shown without shoes.","Pull quote/testimonial, Body text",None,2,326,0,,,,,,,,,,,,0,,,,3,Gutenberg,,http://cavallo.local/monty-roberts-on-barefoot-horses/,2025-05-16 10:18:38,,
914,post,publish,Yes,,Blog — Posts,"Monty Roberts, California",https://cavallo-inc.com/monty-roberts-california/,Standard article (text + images),"Endorsement from Monty Roberts (California) for the Cavallo Total Comfort System Saddle Pads, praising the gullet system, memory foam, thinness, and reversible New Zealand wool side.",Pull quote/testimonial,None,1,84,0,,,,,,,,,,,,0,,,,1,Gutenberg,,http://cavallo.local/monty-roberts-california/,2025-05-16 10:19:17,,
1903,post,publish,Yes,,Blog — Posts,Mules Rocking Cavallo Boots!,https://cavallo-inc.com/mules-rocking-cavallo-boots/,FAQ / informational,"Q&A on fitting Cavallo hoof boots to mules, recommending the Slim Sole option for their narrower hooves and explaining proper sizing for packing, trails, and rehab.","Image gallery, Table of contents/sections",Shop hoof boots,4,952,0,,,,,,1,0.28,mule boot,13,2,,1,,,,,Classic,,http://cavallo.local/mules-rocking-cavallo-boots/,2025-07-04 04:17:35,,
1975,post,publish,Yes,,Blog — Posts,My Breakup Story - Goodbye to Farrier Don,https://cavallo-inc.com/choosing-a-hoof-care-partner/,Standard article (text + images),A personal narrative from Cavallo's president on transitioning away from her first farrier and taking ownership of her horse's hoof care.,Video embed,Read more,3,1344,0,Yes,,,,,,,,,,1,3,,,,,Classic,,http://cavallo.local/choosing-a-hoof-care-partner/,2026-03-17 20:07:52,,
1233,post,publish,Yes,,Blog — Posts,My First Love,https://cavallo-inc.com/my-first-love/,Standard article (text + images),Personal blog essay by Carole Herder recounting her childhood first encounter with a horse on the Canadian prairies and how it shaped her lifelong destiny with horses.,Author byline,None,1,385,0,,,,,,,,,,,,0,,,,3,Gutenberg,,http://cavallo.local/my-first-love/,2025-07-03 19:25:08,,
1686,post,publish,Yes,,Blog — Posts,My horse doesn't want me to take them off her!,https://cavallo-inc.com/10490-2/,Standard article (text + images),"Short customer testimonial from Roxane (Quebec) whose barefoot mare loved her Cavallo Hoof Boots so much she resisted having them removed, now moving faster on trail and in competition.","Pull quote/testimonial, Testimonials",None,0,104,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/10490-2/,2025-05-16 10:17:05,,
1334,post,publish,Yes,,Blog — Posts,My horse just can't go barefoot...,https://cavallo-inc.com/my-horse-just-cant-go-barefoot/,Standard article (text + images),"Dr. Thomas Teskey's opinion from 'Breaking Traditions' arguing no horse is truly intolerant of being barefoot; sore feet stem from prior shoeing, bad trimming, or poor management.",,None,0,202,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/my-horse-just-cant-go-barefoot/,2025-07-03 19:39:51,,
1656,post,publish,Yes,,Blog — Posts,My Horse's Life Saver,https://cavallo-inc.com/horses-life-saver/,Standard article (text + images),"Customer testimonial from Jacqueline H. on how Cavallo Simple Boots brought comfort to her barefoot horse battling laminitis, fitting over padding and bandages.","Testimonials, Pull quote/testimonial",None,2,208,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/horses-life-saver/,2025-05-16 10:18:17,,
1724,post,publish,Yes,,Blog — Posts,My Voice on Horse Chats Australia!,https://cavallo-inc.com/carole-herder-podcast-horse-chats-episode-290/,Standard article (text + images),"Promotes Carole Herder's Horse Chats Australia podcast episode 290 on the 10 most essential horse matters, with a YouTube link and a link to her earlier episode 258.",Video embed,Listen to podcast,1,214,0,Yes,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/carole-herder-podcast-horse-chats-episode-290/,2025-05-16 10:18:06,,
1751,post,publish,Yes,,Blog — Posts,Nailing metal to your horse's feet? Hoof Hints,https://cavallo-inc.com/nailing-metal-to-your-horses-feet-hoof-hints/,Standard article (text + images),"History of metal horseshoeing from war-horse origins and a critique of why owners still nail metal to hooves, advocating barefoot hoof care per Carole Herder.",,None,1,594,1,,,,,Nailing metal to your horse's feet?,1,0.0,horse feet metal,10,1,,2,,,,4,Gutenberg,,http://cavallo.local/nailing-metal-to-your-horses-feet-hoof-hints/,2026-04-18 01:26:54,,
1224,post,publish,Yes,,Blog — Posts,Natural Horse Care,https://cavallo-inc.com/natural-horse-care/,Standard article (text + images),"Carole Herder post on natural/holistic equine health care, highlighting Dr. Robert Bowker's Corona Equine Vista Center and its hoof-care and lameness research.",Inline image,None,1,404,0,,,"Natural Horse Care: People are beginning to understand that shoes, small stables, bad diet and limited exercise are very detrimental to horses and if we.",,,,,,,,,0,,,,3,Gutenberg,,http://cavallo.local/natural-horse-care/,2025-07-03 19:22:54,,
1711,post,publish,Yes,,Blog — Posts,"Natural Horse Magazine, July/Aug/Sept 2018",https://cavallo-inc.com/natural-horse-magazine-julyaugsept-2018-hoof-see-disease-white-line-article-carole-herder/,Standard article (text + images),"Brief post promoting Carole Herder's article 'The Hoof We See and a Disease of the White Line' in Natural Horse Magazine (Jul/Aug/Sep 2018), with a link to read it.",Image gallery,Read more,3,33,1,,,Read Carole Herder's article on white line disease in Natural Horse Magazine. Expert insights on hoof health and barefoot horse care.,,,,,,,,,3,,,,,Classic,,http://cavallo.local/natural-horse-magazine-julyaugsept-2018-hoof-see-disease-white-line-article-carole-herder/,2025-05-16 10:18:08,,
1278,post,publish,Yes,,Blog — Posts,Natural Remedies for Your Horse,https://cavallo-inc.com/natural-remedies-for-your-horse/,Listicle,"Carole Herder lists natural hoof and health remedies for horses including apple cider vinegar, Manuka honey, homeopathy and essential oils.",Bulleted list,None,1,321,0,,,,,,0,0.0,tea tree oil for horses,1,1,,0,,,,2,Gutenberg,,http://cavallo.local/natural-remedies-for-your-horse/,2025-07-03 19:30:35,,
1722,post,publish,Yes,,Blog — Posts,Navicular – Seek the Truth,https://cavallo-inc.com/navicular-seek-truth/,Standard article (text + images),"Detailed article on recognizing the subtle warning signs and causes of Navicular disease (Caudal Heel Pain), urging owners to address the cause rather than just symptoms.",Image gallery,None,4,671,0,,,Navicular – Seek the Truth: Navicular Disease is also referred to as Navicular Syndrome or Caudal Heel Pain. Overly diagnosed and grossly misunderstood.,,,,,,,,,2,,,,4,Gutenberg,,http://cavallo.local/navicular-seek-truth/,2025-05-16 10:18:07,,
1977,post,publish,Yes,,Blog — Posts,Navicular Disease: The Beginning of the End?,https://cavallo-inc.com/is-navicular-disease-always-the-beginning-of-the-end/,Long-form guide / pillar,"In-depth guide to navicular disease in horses, covering early warning signs, causes, management, and how Cavallo boots support affected horses.","Image gallery, Bulleted list",Read more,8,1936,0,,,Navicular Disease: The Beginning of the End? Is There Help For Horses With Navicular Disease? Have you ever heard your veterinarian mention the.,,,129,137.1,when to euthanize a horse with navicular,2,10,2,5,,,,,Classic,,http://cavallo.local/is-navicular-disease-always-the-beginning-of-the-end/,2026-03-17 20:08:34,,
1476,post,publish,Yes,,Blog — Posts,Needful Things,https://cavallo-inc.com/needful-things/,Standard article (text + images),"Carole Herder reflects on essential horse equipment, arguing that Cavallo hoof boots are her must-have item for protecting horses on rough terrain.",Body text,None,1,377,0,,,,,,,,,,,,0,,,,2,Classic,,http://cavallo.local/needful-things/,2025-07-03 20:18:15,,
1469,post,publish,Yes,,Blog — Posts,Nerves and Bloodflow - Keeping the Hoof Alive,https://cavallo-inc.com/nerves-bloodflow-keeping-the-hoof-alive/,Standard article (text + images),"Carole Herder blog post on hoof nerves and blood flow, citing Dr. Robert Bowker on the hoof as a neurosensory organ and the importance of heel-first landing.",,None,1,338,0,,,,,,14,3.45,do horse hooves have nerves,6,9,,0,,,,2,Gutenberg,,http://cavallo.local/nerves-bloodflow-keeping-the-hoof-alive/,2025-07-03 20:13:16,,
1133,post,publish,Yes,,Blog — Posts,Never Leave Home Without Your Hoof Boots,https://cavallo-inc.com/never-leave-home-without-your-hoof-boots/,Standard article (text + images),"Customer testimonial from Lyndal Odom (Florida) about always carrying Cavallo hoof boots on canopy trails to protect horses from roots and limbs, including loaning a spare pair to another rider.",Pull quote/testimonial,None,1,135,0,,,,,,,,,,,,0,,,,1,Gutenberg,,http://cavallo.local/never-leave-home-without-your-hoof-boots/,2025-07-03 19:09:46,,
942,post,publish,Yes,,Blog — Posts,New Cavallo Sports Chair,https://cavallo-inc.com/new-cavallo-sports-chair/,Standard article (text + images),"Product introduction for the new Cavallo lightweight aluminum Sports Chair with attached side table, shoulder strap, and storage pockets for trail riders and campers.",,None,0,113,0,,,New Cavallo Sports Chair with Side Table The new Cavallo lightweight aluminum frame Sports Chair with attached side table and convenient adjustable.,,,,,,,,,0,,,,,Classic,,http://cavallo.local/new-cavallo-sports-chair/,2025-07-03 18:30:08,,
1763,post,publish,Yes,,Blog — Posts,New Comfort,https://cavallo-inc.com/cavallo-comfort-sleeve-blog/,Standard article (text + images),"Announcement of the new Cavallo Comfort Sleeve, a cotton pastern-protection accessory for use with any Cavallo hoof boot, with a video demo and break-in tips.",Video embed,None,2,370,0,Yes,,,,,,,,,,,5,,,,1,Gutenberg,,http://cavallo.local/cavallo-comfort-sleeve-blog/,2026-03-13 00:48:26,,
982,post,publish,Yes,,Blog — Posts,New friends and fun in the sun,https://cavallo-inc.com/new-friends-and-fun-in-the-sun/,Standard article (text + images),Short personal post from Carole Herder about meeting Lisa Nichols of 'The Secret' while in Costa Rica.,,None,1,79,0,,,,,,,,,,,,0,,,,1,Gutenberg,,http://cavallo.local/new-friends-and-fun-in-the-sun/,2025-07-03 18:41:52,,
1997,post,publish,Yes,,Blog — Posts,New Laminitis Plan for a New Year,https://cavallo-inc.com/new-cavallo-laminitis-plan/,Long-form guide / pillar,"Comprehensive laminitis guide explaining what happens to hooves during laminitis and how to manage care, healing, and recovery with Cavallo boots.","Image gallery, Video embed",Read more,10,3222,0,Yes,,,,,,,,,,,12,,,,17,Gutenberg,,http://cavallo.local/new-cavallo-laminitis-plan/,2026-03-17 20:06:40,,
1823,post,publish,Yes,,Blog — Posts,"New Products, New Sizes, New Year!",https://cavallo-inc.com/new-products-new-sizes-new-year/,Standard article (text + images),"Product announcement of new Cavallo sizes: BFB (Big Foot Boot) sizes 7 and 9 and CLB (Cute Little Boot) regular soles for mini/pony hooves, with customer testimonials.","Image gallery, Testimonials",Shop hoof boots,6,442,0,,,,,,,,,,,,6,,,,4,Gutenberg,,http://cavallo.local/new-products-new-sizes-new-year/,2026-03-13 00:47:34,,
1898,post,publish,Yes,,Blog — Posts,New to Booting? Let's Tackle your Hoof Boot Concerns!,https://cavallo-inc.com/new-to-booting-lets-tackle-your-hoof-boot-concerns/,FAQ / informational,"Addresses common beginner concerns about hoof boots (falling off, speed, heel bulbs) and explains how Cavallo boots stay on and protect hooves across terrain.","Video embed, Table of contents/sections",Shop hoof boots,2,805,0,Yes,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/new-to-booting-lets-tackle-your-hoof-boot-concerns/,2025-07-04 04:18:53,,
1865,post,publish,Yes,,Blog — Posts,NEW Trek/BFB Buckles Straps Give Even More Choice to Cavallo Riders!,https://cavallo-inc.com/new-trek-bfb-buckle-straps/,Standard article (text + images),"Product announcement for new Trek/BFB hoof boot buckle straps as an alternative to Velcro for extreme conditions like ice and spear-grass, with a how-to video.","Video embed, Pull quote/testimonial",Shop hoof boots,2,320,0,Yes,,,,,,,,,,,0,,,,3,Gutenberg,,http://cavallo.local/new-trek-bfb-buckle-straps/,2025-07-04 04:11:27,,
913,post,publish,Yes,,Blog — Posts,"Nicole Martin & Sky Blue Peppy, Switzerland",https://cavallo-inc.com/nicole-martin-sky-blue-peppy-switzerland/,Standard article (text + images),"Customer testimonial from Nicole Martin (Switzerland) on Cavallo Simple Boots protecting white, crack-prone hooves on hard trail terrain; praises fit, traction, and ease of use.",Pull quote/testimonial,None,0,158,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/nicole-martin-sky-blue-peppy-switzerland/,2025-07-03 20:02:18,,
