url,pillar,role,destination_url,evidence,source,needs_review
https://cavallo-inc.com/mahalo-testimonial-hawaii/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=351, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/making-personal-decisions/,Pillar 2 — Hoof Health,PRUNE,https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/,"AUTO. post, wc=273, tr=0, li=0. On-topic (laminitis/founder) but thin & zero-equity -> prune (301 to laminitis/founder pillar).",Auto,No
https://cavallo-inc.com/marcia-radke-arizona/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=92, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/margi-weir-western-australia/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=124, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/marti-ross-moretown-vt/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=183, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/mary-ann-simonds-m-a-equine-behaviorist-horse-rider-coach/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=187, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/maxs-simple-boots/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=314, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/maxxs-story-using-hoof-boots-over-metal-horse-shoes/,Pillar 2 — Hoof Health,PRUNE,https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/,"AUTO. post, wc=432, tr=0, li=0. On-topic (laminitis/founder) but thin & zero-equity -> prune (301 to laminitis/founder pillar).",Auto,No
https://cavallo-inc.com/emma-massingale-cavallo-ambassador/,Pillar 1 — Hoof Boots,MERGE+301,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=874, tr=0, li=0. On-topic (boots (commercial)), substantive on-topic copy (874w) -> merge into https://cavallo-inc.com/product-category/hoof-boot/.",Auto,No
https://cavallo-inc.com/meet-emma-massingale-liberty-rider/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=145, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/veterinarian-jessica-madueno-uses-cavallo-trek-to-turn-her-horse/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=679, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/meet-scott-wilburn-cavallo-horse-trimmer-of-the-month/,Pillar 3 — Barefoot,MERGE+301,(NEW) Pillar 3 — Barefoot Trimming spoke,"AUTO. post, wc=729, tr=0, li=0. On-topic (barefoot trimming), substantive on-topic copy (729w) -> merge into (NEW) Pillar 3 — Barefoot Trimming spoke.",Auto,No
https://cavallo-inc.com/megan-hensley-the-donkey-farrier-joins-cavallo/,Pillar 2 — Hoof Health,MERGE+301,(NEW) Pillar 2 — Hoof Health & Conditions page,"AUTO. post, wc=700, tr=3, li=0. On-topic (hoof health/anatomy), some equity to consolidate -> merge into (NEW) Pillar 2 — Hoof Health & Conditions page.",Auto,No
https://cavallo-inc.com/a-role-model-for-traditional-farriers/,Pillar 3 — Barefoot,MERGE+301,(NEW) Pillar 3 — Barefoot Trimming spoke,"AUTO. post, wc=1038, tr=0, li=1. On-topic (barefoot trimming), some equity to consolidate -> merge into (NEW) Pillar 3 — Barefoot Trimming spoke.",Auto,No
https://cavallo-inc.com/message-from-cavallo-president/,Pillar 2 — Hoof Health,PRUNE,https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/,"AUTO. post, wc=268, tr=0, li=0. On-topic (laminitis/founder) but thin & zero-equity -> prune (301 to laminitis/founder pillar).",Auto,No
https://cavallo-inc.com/mike-garrett-crown-point-indiana/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=91, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/emma-massingales-tricycle-trip-across-europe/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=677, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/model-horses-not-going-for-the-natural-look/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=345, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/monty-loves-cavallo-saddle-pads/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=93, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/monty-roberts-amazing-test/,Pillar 2 — Hoof Health,PRUNE,(NEW) Pillar 2 — Hoof Health & Conditions page,"AUTO. post, wc=581, tr=0, li=0. On-topic (hoof health/anatomy) but thin & zero-equity -> prune (301 to hoof health/anatomy pillar).",Auto,No
https://cavallo-inc.com/monty-roberts-on-barefoot-horses/,Pillar 3 — Barefoot,PRUNE,(NEW) Pillar 3 — Wild Horse Hooves spoke,"AUTO. post, wc=326, tr=0, li=0. On-topic (wild horse hooves) but thin & zero-equity -> prune (301 to wild horse hooves pillar).",Auto,No
https://cavallo-inc.com/monty-roberts-california/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=84, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/mules-rocking-cavallo-boots/,Pillar 1 — Hoof Boots,MERGE+301,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=952, tr=1, li=0. On-topic (boots (commercial)), some equity to consolidate -> merge into https://cavallo-inc.com/product-category/hoof-boot/.",Auto,No
https://cavallo-inc.com/choosing-a-hoof-care-partner/,Pillar 2 — Hoof Health,MERGE+301,(NEW) Pillar 2 — Hoof Health & Conditions page,"AUTO. post, wc=1344, tr=0, li=1. On-topic (hoof health/anatomy), some equity to consolidate -> merge into (NEW) Pillar 2 — Hoof Health & Conditions page.",Auto,No
https://cavallo-inc.com/my-first-love/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=385, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/10490-2/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=104, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/my-horse-just-cant-go-barefoot/,Pillar 3 — Barefoot,PRUNE,(NEW) Pillar 3 — Barefoot Trimming spoke,"AUTO. post, wc=202, tr=0, li=0. On-topic (barefoot trimming) but thin & zero-equity -> prune (301 to barefoot trimming pillar).",Auto,No
https://cavallo-inc.com/horses-life-saver/,Pillar 2 — Hoof Health,PRUNE,https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/,"AUTO. post, wc=208, tr=0, li=0. On-topic (laminitis/founder) but thin & zero-equity -> prune (301 to laminitis/founder pillar).",Auto,No
https://cavallo-inc.com/carole-herder-podcast-horse-chats-episode-290/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=214, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/nailing-metal-to-your-horses-feet-hoof-hints/,Pillar 2 — Hoof Health,MERGE+301,(NEW) Pillar 2 — Hoof Health & Conditions page,"AUTO. post, wc=594, tr=1, li=0. On-topic (hoof health/anatomy), some equity to consolidate -> merge into (NEW) Pillar 2 — Hoof Health & Conditions page.",Auto,No
https://cavallo-inc.com/natural-horse-care/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=404, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/natural-horse-magazine-julyaugsept-2018-hoof-see-disease-white-line-article-carole-herder/,Pillar 2 — Hoof Health,PRUNE,(NEW) Pillar 2 — White Line Disease spoke,"AUTO. post, wc=33, tr=0, li=0. On-topic (white line disease) but thin & zero-equity -> prune (301 to white line disease pillar).",Auto,No
https://cavallo-inc.com/natural-remedies-for-your-horse/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=321, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/navicular-seek-truth/,Pillar 2 — Hoof Health,MERGE+301,https://cavallo-inc.com/is-navicular-disease-always-the-beginning-of-the-end/,671w thin. (Decision #3),Seed,No
https://cavallo-inc.com/is-navicular-disease-always-the-beginning-of-the-end/,Pillar 2 — Hoof Health,KEEP-CANONICAL,,"Navicular spoke canonical. 1,936w, 129 visits; ranks 'when to euthanize a horse with navicular'. Add 'best boots for navicular' section + product CTA. (Decision #3)",Seed,No
https://cavallo-inc.com/needful-things/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=377, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/nerves-bloodflow-keeping-the-hoof-alive/,None,KEEP-SPOKE,,"AUTO. post, wc=338, tr=14, li=0. Has equity but off-topic — KEEP (don't prune); review.",Auto,Yes
https://cavallo-inc.com/never-leave-home-without-your-hoof-boots/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=135, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/new-cavallo-sports-chair/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=113, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/cavallo-comfort-sleeve-blog/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=370, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/new-friends-and-fun-in-the-sun/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=79, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/new-cavallo-laminitis-plan/,Pillar 2 — Hoof Health,MERGE+301,https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/,"AUTO. post, wc=3222, tr=0, li=0. On-topic (laminitis/founder), substantive on-topic copy (3222w) -> merge into https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/.",Auto,No
https://cavallo-inc.com/new-products-new-sizes-new-year/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=442, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/new-to-booting-lets-tackle-your-hoof-boot-concerns/,Pillar 2 — Hoof Health,MERGE+301,(NEW) Pillar 2 — Hoof Health & Conditions page,"AUTO. post, wc=805, tr=0, li=0. On-topic (hoof health/anatomy), substantive on-topic copy (805w) -> merge into (NEW) Pillar 2 — Hoof Health & Conditions page.",Auto,No
https://cavallo-inc.com/new-trek-bfb-buckle-straps/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=320, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/nicole-martin-sky-blue-peppy-switzerland/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=158, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/no-more-metal-shoes/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=58, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/no-more-plastic/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=433, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/no-more-poison-life-without-de-wormers-2/,None,REWRITE,,"AUTO. post, wc=1859, tr=0, li=0. Substantial (1859w) but off-topic -> review (repurpose or prune).",Auto,Yes
https://cavallo-inc.com/not-a-farrier/,Pillar 2 — Hoof Health,PRUNE,https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/,"AUTO. post, wc=465, tr=0, li=0. On-topic (laminitis/founder) but thin & zero-equity -> prune (301 to laminitis/founder pillar).",Auto,No
https://cavallo-inc.com/not-horses-hoofs-hoof-boots-or-saddle-pads/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=127, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/nothing-ventured-nothing-gained/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=370, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/nougat-bar-loves-his-cavallo-boots/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=157, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/on-the-trail/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=171, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/one-happy-little-cart-horse/,Pillar 2 — Hoof Health,PRUNE,(NEW) Pillar 2 — Hoof Health & Conditions page,"AUTO. post, wc=101, tr=0, li=0. On-topic (hoof health/anatomy) but thin & zero-equity -> prune (301 to hoof health/anatomy pillar).",Auto,No
https://cavallo-inc.com/ouch-lose-the-bruise/,Pillar 2 — Hoof Health,PRUNE,https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/,"AUTO. post, wc=388, tr=0, li=0. On-topic (laminitis/founder) but thin & zero-equity -> prune (301 to laminitis/founder pillar).",Auto,No
https://cavallo-inc.com/out-of-retirement-with-hoof-boots/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=169, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/out-on-the-trail-with-cavallo/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=135, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/outfitted-by-cavallo/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=142, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/pamela-warmack-california/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=160, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/cavallo-at-path-2017-conference/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=305, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/path-2017-conference-well/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=307, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/pathinternational/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=308, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/path-intl/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=246, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/patterns/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=401, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/patting-or-scratching/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=213, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/pegasus-therapeutic-riding/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=301, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/pilots-triumph-over-white-line-disease/,Pillar 2 — Hoof Health,PRUNE,(NEW) Pillar 2 — White Line Disease spoke,"AUTO. post, wc=389, tr=0, li=0. On-topic (white line disease) but thin & zero-equity -> prune (301 to white line disease pillar).",Auto,No
https://cavallo-inc.com/play-with-your-horse/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=478, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/playing-with-your-horse/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=269, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/predator-and-prey/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=367, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/predator-and-prey-pt-2/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=474, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/proper-hoof-loading/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=497, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/protecting-horse-natures-job/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=687, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/protection-in-drought/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=64, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/purple-trek-launch-email-blast/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=197, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/qa-with-carole-how-to-beat-a-hoof-abscess/,Pillar 2 — Hoof Health,MERGE+301,(NEW) Pillar 2 — Hoof Abscess spoke,"AUTO. post, wc=727, tr=0, li=1. On-topic (hoof abscess), some equity to consolidate -> merge into (NEW) Pillar 2 — Hoof Abscess spoke.",Auto,No
https://cavallo-inc.com/rainier-therapeutic-riding-connects-with-cavallo-to-go-barefoot-booted/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=383, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/reaching-the-four-corners-of-the-world-with-cavallo-hoof-boots/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=245, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/reading-your-horses-health-through-their-hooves/,Pillar 2 — Hoof Health,PRUNE,(NEW) Pillar 2 — Hoof Health & Conditions page,"AUTO. post, wc=374, tr=0, li=0. On-topic (hoof health/anatomy) but thin & zero-equity -> prune (301 to hoof health/anatomy pillar).",Auto,No
https://cavallo-inc.com/ready-to-ride-with-cavallo/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=72, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/unlock-the-mysteries-of-laminitis/,Pillar 2 — Hoof Health,MERGE+301,https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/,"AUTO. post, wc=743, tr=0, li=0. On-topic (laminitis/founder), substantive on-topic copy (743w) -> merge into https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/.",Auto,No
https://cavallo-inc.com/just-giving-awards-cavallo-abassador-emma-massingale-nominated/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=401, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/red-hoof-boots-for-stormy/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=130, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/reduce-your-impact-in-the-saddle/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=362, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/refusing-to-jump-the-fence/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=280, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/relationship-first-by-joe-camp/,None,REWRITE,,"AUTO. post, wc=1201, tr=0, li=0. Substantial (1201w) but off-topic -> review (repurpose or prune).",Auto,Yes
https://cavallo-inc.com/research-backs-cavallo/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=278, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/resolutions/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=281, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/richard-hetherington-ohio/,Pillar 2 — Hoof Health,PRUNE,https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/,"AUTO. post, wc=51, tr=0, li=0. On-topic (laminitis/founder) but thin & zero-equity -> prune (301 to laminitis/founder pillar).",Auto,No
https://cavallo-inc.com/ride-and-win-big-bucks/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=195, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/ride-your-way-to-the-equine-lifestyle-festival-in-australia/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=296, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/riding-in-italy/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=274, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/riding-in-wild-horse-country/,Pillar 3 — Barefoot,MERGE+301,(NEW) Pillar 3 — Wild Horse Hooves spoke,"AUTO. post, wc=1879, tr=3, li=0. On-topic (wild horse hooves), some equity to consolidate -> merge into (NEW) Pillar 3 — Wild Horse Hooves spoke.",Auto,No
https://cavallo-inc.com/rise-pee-ride/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=277, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/rivers-and-mud-dont-pull-off-cavallo-hoof-boots/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=385, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/road-to-the-horse/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=295, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/roberta-young-virginia-usa/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=51, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/robin-kane-in-willits-ca/,Pillar 3 — Barefoot,PRUNE,(NEW) Pillar 3 — Wild Horse Hooves spoke,"AUTO. post, wc=174, tr=0, li=0. On-topic (wild horse hooves) but thin & zero-equity -> prune (301 to wild horse hooves pillar).",Auto,No
https://cavallo-inc.com/royal-canadian-mounted-police-visit-cavallo/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=231, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/horse-hoof-boots-rubbing-your-horse-the-right-way/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=360, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/s-walden-honolulu/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=36, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/saddle-pads/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=456, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/safe-winter-riding/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=229, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/sally-johnson-mississippi/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=116, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/samantha-iles-highton-roberts-creek-bc/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=77, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/samantha-schultz/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=104, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/sandra-l-switzer/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=211, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
